run_id;run_mode;sequence_no;attempt_no;attempt_uid;test_id;case_id;area;suite_type;scenario;scenario_turn;block;variant_index;variant_type;variant_source;previously_executed;prior_validated;prior_result;source_case_id;source_mapping;question;evaluation_profile;expected_scope;expected_animal;input_data;expected_behavior;expected_fields;fallback;guardrail;support_current;probe_type;enabled;origin;methodology_status;test_layer;legacy_test_id;animal_explicit;evaluator_dimensions;response;latency_ms;message_count;response_truncated;message_ids;whatsapp_metadata;send_system_timestamp;system_timestamp;collector_success;collector_note;collector_status;semantic_status;intent_status;scope_status;animal_status;context_status;implicit_context_status;temporal_status;availability_status;availability_signal;fallback_status;detected_scope;detected_animals;response_class;guardrail_flags;advice_flags;metric_flags;quality_flags;core_status;overall_status;error_flags;attempts_total;chosen_attempt_no
AUTO_20260831_195716;all;55;1;SEL_MET_001_V0_A1;SEL_MET_001_V0;SEL_MET_001;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_001;0;canonical;manual_selected;False;False;;MET_002;guardrail_adapted;Chi ha chetosi?;possible_ketosis_list;herd;;id, gruppo, DIM, lattazione, delta produzione, delta ruminazione, produzione attesa;"Animali/dati metabolici richiesti:
{tabella}
Interpretazione: descrivere come segnale metabolico compatibile da verificare, usando appetito, riempimento ruminale, BHB se disponibile e protocollo aziendale/professionale.";Animale | DIM | Gruppo | Segnale compatibile | Calo latte | Ruminazione | F:P | BHB registrato;Mancano produzione, ruminazione, DIM, componenti latte o segnale metabolico necessari per questa domanda.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'. Non dire 'chetosi certa' e non suggerire somministrazioni. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se segnali metabolici presenti;canonical;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"#2516: probabilità 78 % — perdita prevista 8,8 kg/giorno
#3118: probabilità 78 % — perdita prevista 8,1 kg/giorno
#444: probabilità 70 % — perdita prevista 6,5 kg/giorno
#2468: probabilità 70 % — perdita prevista 6,4 kg/giorno
#2448: probabilità 67 % — perdita prevista 6,0 kg/giorno


Le cinque bufale indicate hanno una probabilità ≥ 70 % di essere in chetosi, con una perdita di produzione giornaliera stimata tra 6 e 9 kg. La chetosi è confermata con valori di β‑idrossibutirrato (BHBA) > 1,2 mmol/L nel sangue o > 0,5 mmol/L nel latte; è utile prelevare campioni entro le prossime 24 h.



Azioni consigliate:

Preleva sangue o latte per BHBA su tutte le bufale elencate; se il valore supera la soglia, avvia terapia.
Somministra propilene glicole per via orale, 300 ml per 10 kg di peso, diviso in 2‑3 dosi al giorno per 2‑3 giorni, salvo controindicazioni.
Incrementa rapidamente l’apporto energetico con glucidi fermentabili (mais, orzo) o premix a base di glucosio; riduci la fibra eccessiva.
Verifica e correggi eventuali deficit di calcio.
Ricalcola la condizione corporea (BCS) e, se > 3,5, riduci l’apporto energetico per evitare sovrapposizioni […]";28785;1;False;058A014129C068B15B;[20:41, 31/08/2026] Marica Marches:;2026-08-31T20:40:52;2026-08-31T20:41:29;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;N/A;;N/A;herd_query;444,2448,2468,2516,3118;results;;ACTION_ADVICE|NUTRITIONAL_ADVICE|CLINICAL_OR_DOSING_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;ACTION_ADVICE|NUTRITIONAL_ADVICE|CLINICAL_OR_DOSING_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;56;1;SEL_MET_002_V0_A1;SEL_MET_002_V0;SEL_MET_002;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_002;0;canonical;manual_selected;False;False;;PROD_014;exact_cross_area;quali animali hanno calo latte e ruminazione?;milk_rumination_drop;herd;;ID, gruppo, DIM, delta produzione, delta ruminazione;"Animali con calo produttivo e ruminazione ridotta:
{tabella}
Controlla appetito, riempimento ruminale e comportamento; BHB se previsto da protocollo.";Animale | DIM | Gruppo | Calo kg | Ruminazione attuale | Delta ruminazione | THI | Note;Mancano ruminazione o baseline ruminazione.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'.";Supportato se produzione e baseline presenti;canonical;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"#7025: conducibilità +5,5σ, resa vs curva -1,7σ — calo latte e possibile riduzione della ruminazione (probabilità 9 %).


Questo animale è segnalato da 1 giorno (as_of 2026‑08‑29) con probabilità di anomalia del 9 % perché la resa è inferiore alla curva di -1,7 σ, segno tipico di calo di produzione, e la conducibilità elevata è spesso associata a una diminuzione della ruminazione.

#150: conducibilità +4,3σ — segnale di possibile mastite e lieve diminuzione della ruminazione (probabilità 14 %).
#2543: conducibilità +9,6σ — forte segnale di mastite, con possibile impatto sulla ruminazione (probabilità 2 %).


Azioni consigliate per la #7025 (e, se lo ritieni opportuno, per le altre due):

Preleva campione di latte per CMT e SCC; se SCC > 300 000 cell/mL, valuta terapia intramammaria o asciutta anticipata.
Controlla il tempo di ruminazione (sensore o osservazione); se inferiore al normale, verifica fibra nel foraggio e condizioni ambientali (THI, stress termico).
Monitora i tre animali per i prossimi 2‑3 giorni; se i segnali non migliorano, contatta il veterinario.


Se vuoi approfondire la gestione clinica di una di queste bufale, fammi sapere.";28681;1;False;4AA17748DA3C3395F6;[20:42, 31/08/2026] Marica Marches:;2026-08-31T20:41:34;2026-08-31T20:42:11;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;PASS;rumination;N/A;herd_query;150,2543,7025;results;THERAPY_OVERREACH_REVIEW;ACTION_ADVICE|CLINICAL_OR_DOSING_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;THERAPY_OVERREACH_REVIEW|ACTION_ADVICE|CLINICAL_OR_DOSING_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW|SIGNAL_AVAILABILITY_DEMONSTRATED;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;57;1;SEL_MET_003_V0_A1;SEL_MET_003_V0;SEL_MET_003;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_003;0;canonical;manual_selected;False;False;;MET_005;exact;l'animale 3118 rumina bene?;rumination_animal;animal;3118;lattazione, DIM, ruminazione, baseline ruminazione, delta ruminazione;"Animali/dati metabolici richiesti:
{tabella}
Interpretazione: descrivere come segnale metabolico compatibile da verificare, usando appetito, riempimento ruminale, BHB se disponibile e protocollo aziendale/professionale.";Dato | Valore | Baseline | Scostamento | Note;Mancano produzione, ruminazione, DIM, componenti latte o segnale metabolico necessari per questa domanda.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'. Non dire 'chetosi certa' e non suggerire somministrazioni. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se segnali metabolici presenti;canonical;True;LLM_QUESTION_SET;active;functional;;True;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"3118 ( - ): stress da caldo, probabilità 76 %

Perdita stimata 8,1 kg di latte/giorno rispetto al valore atteso.

Segnali: calo produzione acuto –0,28 %, 24 h di caldo, perdita prevista 8,07 kg/giorno.

La rumina è probabilmente ridotta a causa dello stress termico; controlla il tempo di ruminazione nei prossimi 2‑3 giorni, assicurati acqua fresca continua, distribuisci piccoli pasti nelle ore più fresche, aumenta leggermente i concentrati facilmente digeribili mantenendo fibra adeguata e, se possibile, migliora ventilazione o usa nebulizzatori.

Se vuoi approfondisco le impostazioni del raffreddamento.";28967;1;False;BFE707C4F1B327127F;[20:42, 31/08/2026] Marica Marches:;2026-08-31T20:42:16;2026-08-31T20:42:53;True;OK;PASS;PASS;PASS;PASS;PASS_EXPLICIT;PASS;N/A;N/A;REVIEW;rumination;N/A;animal;3118;results;;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW|SIGNAL_AVAILABILITY_NOT_ESTABLISHED;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;58;1;SEL_MET_004_V0_A1;SEL_MET_004_V0;SEL_MET_004;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_004;0;canonical;manual_selected;False;False;;CUSTOM_SELECTED;custom_selected;chi ha grasso elevato nel latte?;high_milk_fat;herd;;ID, gruppo, lattazione, DIM, fat_pct, ultima produzione, n sessioni mungitura;;;;"Non formulare diagnosi certa; non prescrivere terapia; non usare priorità non implementata.";Selezionato manualmente come attualmente supportato;canonical;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"Nel dataset attuale non è presente la colonna «fat_percent», perciò non è possibile individuare le bufale con grasso elevato nel latte.



L’unico record disponibile è:

#111 (L6, DIM 5): produzione 2,8 kg — non sono disponibili dati sul grasso


Per monitorare la percentuale di grassi sarà necessario integrare il sistema con un sensore o un registro che registri quel parametro. Nel frattempo possiamo analizzare altri indicatori (produzione rispetto alla curva, conducibilità, segnali di mastite, ecc.) per le bufale che ti interessano.



Se vuoi approfondisco altri parametri o imposto un monitoraggio più dettagliato.";20978;1;False;B83A32B0EC07BFA03E;[20:43, 31/08/2026] Marica Marches:;2026-08-31T20:42:58;2026-08-31T20:43:26;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;PASS;milk_fat;PASS;herd_query;111;no_data;;ACTION_ADVICE;;ACTION_ADVICE|SIGNAL_UNAVAILABLE_DISCLOSED;PASS;PASS;;1;1
AUTO_20260831_195716;all;59;1;SEL_MET_001_V1_A1;SEL_MET_001_V1;SEL_MET_001;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_001;1;paraphrase;package_variant;False;False;;MET_002;guardrail_adapted;chi è a rischio chetosi?;possible_ketosis_list;herd;;id, gruppo, DIM, lattazione, delta produzione, delta ruminazione, produzione attesa;"Animali/dati metabolici richiesti:
{tabella}
Interpretazione: descrivere come segnale metabolico compatibile da verificare, usando appetito, riempimento ruminale, BHB se disponibile e protocollo aziendale/professionale.";Animale | DIM | Gruppo | Segnale compatibile | Calo latte | Ruminazione | F:P | BHB registrato;Mancano produzione, ruminazione, DIM, componenti latte o segnale metabolico necessari per questa domanda.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'. Non dire 'chetosi certa' e non suggerire somministrazioni. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se segnali metabolici presenti;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"Bufale a rischio chetosi (valutazione 25 ago 2026):

#2516, chetosi, probabilità 78 %.
 Perdita stimata 8,8 kg/giorno.

 Segnali: non disponibili.

 Azioni: prelevare latte o sangue per BHB, somministrare glucosio (IV o orale) o propionato, aumentare i concentrati ad alta digeribilità, verificare DCAD e ridurre lo stress termico.

#3118, chetosi, probabilità 78 %.
 Perdita stimata 8,1 kg/giorno.

 Segnali: non disponibili.

 Azioni: controllare BHB, integrare energia rapida (glucosio/propionato), aggiustare la razione per garantire fibra e DCAD adeguati, monitorare consumo di alimento.

#444, chetosi, probabilità 70 %.
 Perdita stimata 6,5 kg/giorno.

 Segnali: non disponibili.

 Azioni: misurare BHB, fornire supplementi energetici (glucosio, propionato), aumentare la quota di concentrati, assicurare acqua fresca e buona ventilazione.

#2468, chetosi, probabilità 70 %.
 Perdita stimata 6,4 kg/giorno.

 Segnali: non disponibili.

 Azioni: prelevare campioni per BHB, correggere il bilancio energetico con glucosio o propionato, rivedere la DCAD, ridurre possibili stress ambientali.

#2448, chetosi, probabilità 67 %.
 Perdita stimata 6,0 kg/giorno.

 Segnali: non disponibili […]";29191;1;False;9D37575A20DD086210;[20:44, 31/08/2026] Marica Marches:;2026-08-31T20:43:31;2026-08-31T20:44:09;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;N/A;;N/A;herd_query;2516;results;NUTRITIONAL_PRESCRIPTION_REVIEW;ACTION_ADVICE|NUTRITIONAL_ADVICE|CLINICAL_OR_DOSING_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;NUTRITIONAL_PRESCRIPTION_REVIEW|ACTION_ADVICE|NUTRITIONAL_ADVICE|CLINICAL_OR_DOSING_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;60;1;SEL_MET_002_V1_A1;SEL_MET_002_V1;SEL_MET_002;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_002;1;paraphrase;package_variant;False;False;;PROD_014;exact_cross_area;calo latte con ruminazione bassa;milk_rumination_drop;herd;;ID, gruppo, DIM, delta produzione, delta ruminazione;"Animali con calo produttivo e ruminazione ridotta:
{tabella}
Controlla appetito, riempimento ruminale e comportamento; BHB se previsto da protocollo.";Animale | DIM | Gruppo | Calo kg | Ruminazione attuale | Delta ruminazione | THI | Note;Mancano ruminazione o baseline ruminazione.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'.";Supportato se produzione e baseline presenti;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"Calo di latte con ruminazione < 400 min è tipico di un disturbo digestivo che riduce la fermentazione e la disponibilità di nutrienti.



Possibili cause

Acidificazione ruminale (troppi concentrati, fibra insufficiente o poco efficace).
Cambi improvvisi nella composizione della razione; le papille ruminali hanno bisogno di tempo per adattarsi.
Fibra troppo fine o macinata eccessivamente: non stimola la masticazione né la saliva tamponante.
Stress termico: caldo intenso diminuisce l’appetito, la ruminazione e la produzione di latte.
Problemi di salute secondari (mastite, zoppia, chetosi) che riducono l’attività della bufala.
Mangiate insufficienti o affollate: alimentazione frettolosa riduce il tempo di ruminazione successivo.


Azioni immediate

Verifica il rapporto foraggio / concentrati (ideale ≈ 70 % / 30 %). Aumenta fibra di buona qualità (fieno, paglia) e riduci eventuali picchi di concentrati.
Introduci ogni variazione della razione in step di 10‑15 % al giorno per almeno 5‑7 giorni.
Controlla la granulometria del foraggio: evita macinazioni eccessive; aggiungi fibre più lunghe per stimolare la ruminazione […]";27230;1;False;422215F0326655C421;[20:44, 31/08/2026] Marica Marches:;2026-08-31T20:44:14;2026-08-31T20:44:49;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;PASS;rumination;N/A;herd_query;;narrative;;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW|SIGNAL_AVAILABILITY_DEMONSTRATED;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;61;1;SEL_MET_003_V1_A1;SEL_MET_003_V1;SEL_MET_003;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_003;1;paraphrase;package_variant;False;False;;MET_005;exact;ruminazione della 3118;rumination_animal;animal;3118;lattazione, DIM, ruminazione, baseline ruminazione, delta ruminazione;"Animali/dati metabolici richiesti:
{tabella}
Interpretazione: descrivere come segnale metabolico compatibile da verificare, usando appetito, riempimento ruminale, BHB se disponibile e protocollo aziendale/professionale.";Dato | Valore | Baseline | Scostamento | Note;Mancano produzione, ruminazione, DIM, componenti latte o segnale metabolico necessari per questa domanda.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'. Non dire 'chetosi certa' e non suggerire somministrazioni. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se segnali metabolici presenti;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;True;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"3118 (DIM 62): stress termico, probabilità 76 %.

Produzione 9,6 kg (31 ago) — attesa ≈ 18 kg, perdita stimata 8,1 kg/giorno. Nessuna lettura di ruminazione negli ultimi 7 giorni (valori null).

Segnali: calo produzione acuto -0,28 %; ore di caldo 24,0 h; perdita prevista 8,07 kg/giorno.

Azioni: verificare THI e attivare ventilatori/nebulizzatori; garantire acqua fresca in più punti; ridurre temporaneamente i concentrati e aumentare fibra di buona qualità; distribuire la razione in più pasti nelle ore più fresche; controllare e, se necessario, ricalibrare i sensori di ruminazione; monitorare peso e conduttività del latte; segnalare al veterinario per eventuale supporto energetico o buffer ruminale.



Se vuoi approfondisco la dieta o le misure di raffreddamento.";56250;1;False;5AC1F04AA642FFA6CC;[20:45, 31/08/2026] Marica Marches:;2026-08-31T20:44:54;2026-08-31T20:45:58;True;OK;PASS;PASS;PASS;PASS;PASS_EXPLICIT;PASS;N/A;N/A;PASS;rumination;PASS;animal;3118;no_data;NUTRITIONAL_PRESCRIPTION_REVIEW;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;NUTRITIONAL_PRESCRIPTION_REVIEW|ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW|SIGNAL_UNAVAILABLE_DISCLOSED;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;62;1;SEL_MET_004_V1_A1;SEL_MET_004_V1;SEL_MET_004;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_004;1;paraphrase;custom_variant;False;False;;CUSTOM_SELECTED;custom_selected;quali animali hanno il grasso del latte alto?;high_milk_fat;herd;;ID, gruppo, lattazione, DIM, fat_pct, ultima produzione, n sessioni mungitura;;;;"Non formulare diagnosi certa; non prescrivere terapia; non usare priorità non implementata.";Selezionato manualmente come attualmente supportato;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;L'analisi richiesta è troppo articolata per una sola domanda: prova a spezzarla in domande più semplici.;29027;1;False;F484E941D28078B173;[20:46, 31/08/2026] Marica Marches:;2026-08-31T20:46:03;2026-08-31T20:46:39;True;OK;PASS;REVIEW;REVIEW;REVIEW;N/A;REVIEW;N/A;N/A;REVIEW;milk_fat;REVIEW;unclear;;narrative;;;;HERD_SCOPE_UNCLEAR|SIGNAL_LIMIT_HIDDEN_BEHIND_GENERIC_FALLBACK|GENERIC_FALLBACK;REVIEW;REVIEW;HERD_SCOPE_UNCLEAR;1;1
AUTO_20260831_195716;all;63;1;SEL_MET_002_V2_A1;SEL_MET_002_V2;SEL_MET_002;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_002;2;paraphrase;package_variant;False;False;;PROD_014;exact_cross_area;animali da controllare per appetito;milk_rumination_drop;herd;;ID, gruppo, DIM, delta produzione, delta ruminazione;"Animali con calo produttivo e ruminazione ridotta:
{tabella}
Controlla appetito, riempimento ruminale e comportamento; BHB se previsto da protocollo.";Animale | DIM | Gruppo | Calo kg | Ruminazione attuale | Delta ruminazione | THI | Note;Mancano ruminazione o baseline ruminazione.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'.";Supportato se produzione e baseline presenti;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"#150: conducibilità +4,3σ — sopra media
#7025: conducibilità +5,5σ, resa –1,7σ — sopra media, produzione inferiore alla curva
#2543: conducibilità +9,6σ — molto sopra media


Le anomalie di conducibilità indicano possibile mastite o infiammazione, condizioni che riducono l’appetito e la ruminazione. L’abbassamento della resa (bufala 7025) suggerisce un deficit energetico legato a minore assunzione di cibo. Anche un solo giorno di deviazione è sufficiente a far scattare l’allarme, quindi è opportuno intervenire subito.



Azioni da prendere:

Verificare che le bufale abbiano libero accesso a foraggio di buona qualità (fieno, paglia) e acqua fresca; aumentare i punti di alimentazione se la mangiatoia è sovraffollata.
Controllare il BCS; una perdita rapida richiede integrazione energetica.
Monitorare i minuti di ruminazione (obiettivo ≥400 min/giorno); se inferiori, ridurre i concentrati e aumentare la quota di fibra, introducendo variazioni graduali (≈10 % al giorno).
Se la conducibilità rimane alta per più di 24 h, prelevare campione di latte per diagnosi mastite e, se confermata, avviare terapia veterinaria […]";60997;1;False;8FDC6F9EEDCDA91044;[20:47, 31/08/2026] Marica Marches:;2026-08-31T20:46:44;2026-08-31T20:47:54;True;OK;PASS;PASS;PASS;PASS;N/A;PASS;N/A;N/A;PASS;rumination;N/A;herd_query;150,2543,7025;results;NUTRITIONAL_PRESCRIPTION_REVIEW;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;NUTRITIONAL_PRESCRIPTION_REVIEW|ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW|SIGNAL_AVAILABILITY_DEMONSTRATED;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;64;1;SEL_MET_003_V2_A1;SEL_MET_003_V2;SEL_MET_003;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_003;2;paraphrase;package_variant;False;False;;MET_005;exact;la 3118 mangia?;rumination_animal;animal;3118;lattazione, DIM, ruminazione, baseline ruminazione, delta ruminazione;"Animali/dati metabolici richiesti:
{tabella}
Interpretazione: descrivere come segnale metabolico compatibile da verificare, usando appetito, riempimento ruminale, BHB se disponibile e protocollo aziendale/professionale.";Dato | Valore | Baseline | Scostamento | Note;Mancano produzione, ruminazione, DIM, componenti latte o segnale metabolico necessari per questa domanda.;"Non formulare diagnosi certa e non prescrivere terapie; usare 'segnale compatibile/da verificare'. Non dire 'chetosi certa' e non suggerire somministrazioni. Non usare priorità alta/media/bassa o score non implementati; ordinare solo per metrica disponibile.";Supportato se segnali metabolici presenti;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;True;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"3118 (stress da calore), probabilità 76 %



Produzione attuale inferiore di 8,1 kg al giorno rispetto all’attesa. Perdita stimata 8,1 kg/giorno.



Segnali: calo produzione acuto -0,28 %, ore di caldo 24 h, perdita prevista 8,07 kg/giorno.



Azioni: controlla che la bufala abbia acqua fresca e pulita in più punti, soprattutto nelle ore più calde; attiva sistemi di raffreddamento (ventilatori, nebulizzatori o spruzzi d’acqua) e riduci l’esposizione al sole diretto; aumenta leggermente la concentrazione energetica della razione (più grassi, buona fibra) e offri i pasti in più somministrazioni, preferibilmente al mattino presto e al tramonto; monitora il tempo di ruminazione e il consumo di foraggio nelle prossime 48 h.



Se vuoi approfondisco ulteriori dettagli.";70967;1;False;B843BB89C11C8DD190;[20:48, 31/08/2026] Marica Marches:;2026-08-31T20:47:59;2026-08-31T20:49:17;True;OK;PASS;PASS;PASS;PASS;PASS_EXPLICIT;PASS;N/A;N/A;REVIEW;rumination;N/A;animal;3118;results;;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW;;ACTION_ADVICE|NUTRITIONAL_ADVICE|UNREQUESTED_HIGH_IMPACT_ADVICE_REVIEW|SIGNAL_AVAILABILITY_NOT_ESTABLISHED;PASS;REVIEW;;1;1
AUTO_20260831_195716;all;65;1;SEL_MET_004_V2_A1;SEL_MET_004_V2;SEL_MET_004;METABOLICO;functional;FUNCTIONAL_METABOLICO;;SEL_MET_004;2;paraphrase;custom_variant;False;False;;CUSTOM_SELECTED;custom_selected;chi ha una percentuale di grasso elevata nel latte?;high_milk_fat;herd;;ID, gruppo, lattazione, DIM, fat_pct, ultima produzione, n sessioni mungitura;;;;"Non formulare diagnosi certa; non prescrivere terapia; non usare priorità non implementata.";Selezionato manualmente come attualmente supportato;paraphrase_probe;True;LLM_QUESTION_SET;active;functional;;False;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;L'analisi richiesta è troppo articolata per una sola domanda: prova a spezzarla in domande più semplici.;40133;1;False;1466260C89158C27F4;[20:50, 31/08/2026] Marica Marches:;2026-08-31T20:49:22;2026-08-31T20:50:10;True;OK;PASS;REVIEW;REVIEW;REVIEW;N/A;REVIEW;N/A;N/A;REVIEW;milk_fat;REVIEW;unclear;;narrative;;;;HERD_SCOPE_UNCLEAR|SIGNAL_LIMIT_HIDDEN_BEHIND_GENERIC_FALLBACK|GENERIC_FALLBACK;REVIEW;REVIEW;HERD_SCOPE_UNCLEAR;1;1
AUTO_20260831_195716;all;66;1;SEL_GEN_001_V0_A1;SEL_GEN_001_V0;SEL_GEN_001;GENERICO;functional;FUNCTIONAL_GENERICO;;SEL_GEN_001;0;canonical;manual_selected;False;False;;ID_004;exact;l'animale 3118 è in lattazione?;lactation_status;animal;3118;status animale, gruppo, lattazione, DIM, ultimo parto;"Identikit animale con i dati attualmente disponibili:
{tabella}
Dichiarare sempre i domini mancanti: riproduzione/asciutta/razione se non integrati.";Animale | Stato lattazione | DIM | Ultima mungitura | Ultimo aggiornamento;Animale non trovato o dati base insufficienti per costruire l'identikit.;"Non inventare dati riproduttivi, asciutta, trattamenti o stato non presente. Non dire 'sta bene' se mancano dati; distinguere assenza di segnale da assenza di dato.";Supportato parziale;canonical;True;LLM_QUESTION_SET;active;functional;;True;intent|scope|filter|temporal|availability|fallback|guardrail|latency|collector;"#3118 (L2, DIM 62): in lattazione


Se vuoi approfondisco altri parametri.";18790;1;False;D1E77962E23B9A3BCC;[20:50, 31/08/2026] Marica Marches:;2026-08-31T20:50:23;2026-08-31T20:50:49;True;OK;PASS;PASS;PASS;PASS;PASS_EXPLICIT;PASS;N/A;N/A;N/A;;N/A;animal;3118;results;;;;;PASS;PASS;;1;1
